Doc No.,Order,Label,BM25 Score,Title,Abstract
Doc No.62,2213,negative/unlabeled,15.820994,"Lamivudine in late pregnancy to prevent perinatal transmission of hepatitis B virus infection: a multicentre, randomized, double-blind, placebo-controlled study.","This randomized, double-blind, placebo-controlled study evaluated whether lamivudine given during late pregnancy can reduce hepatitis B virus (HBV) perinatal transmission in highly viraemic mothers. Mothers were randomized to either lamivudine 100 mg or placebo from week 32 of gestation to week 4 postpartum. At birth, infants received recombinant HBV vaccine with or without HBIg and were followed until week 52. One hundred and fifty mothers, with a gestational age of 26-30 weeks and serum HBV DNA >1000 MEq/mL (bDNA assay), were treated. A total of 141 infants received immunoprophylaxis at birth. In lamivudine-treated mothers, 56 infants received vaccine + HBIg (lamivudine + vaccine + HBIg) and 26 infants received vaccine (lamivudine + vaccine). In placebo-treated mothers, 59 infants received vaccine + HBIg (placebo + vaccine + HBIg). At week 52, in the primary analyses where missing data was counted as failures, infants in the lamivudine + vaccine + HBIg group had a significant decrease in incidence of HBsAg seropositivity (10/56, 18%vs 23/59, 39%; P = 0.014) and in detectable HBV DNA (11/56, 20%vs 27/59, 46%; P = 0.003) compared to infants in the placebo + vaccine + HBIg group. Sensitivity analyses to evaluate the impact of missing data at week 52 resulting from a high dropout rate (13% in the lamivudine + vaccine + HBIg group and 31% in the placebo + vaccine + HBIg group) remained consistent with the primary analysis in that lower transmission rates were still observed in the infants of lamivudine-treated mothers, but the differences were not statistically significant. No safety concerns were noted in the lamivudine-treated mothers or their infants. Results of this study suggest that lamivudine reduced HBV transmission from highly viraemic mothers to their infants who received passive/active immunization."
Doc No.63,10144,negative/unlabeled,15.735541,Tenofovir improves the outcome in patients with spontaneous reactivation of hepatitis B presenting as acute-on-chronic liver failure.,"Spontaneous reactivation of chronic hepatitis B (CHB) is an important cause of acute-on-chronic liver failure (ACLF). Antiviral drugs may help reduce the high morbidity and mortality in such patients, especially in places where liver transplant is not available. The aim was to evaluate the efficacy of tenofovir and to determine the predictors of mortality in patients with spontaneous reactivation of CHB with ACLF. Consecutive patients of ACLF due to spontaneous reactivation of CHB were randomized to receive either tenofovir or placebo. The primary endpoint was survival at 3 months. Of the 90 patients with ACLF of different etiologies, 27 (26%) were due to reactivation of CHB and were enrolled. The median baseline hepatitis B virus (HBV) DNA level was 9 × 10(5) IU/mL. Fourteen patients received tenofovir and 13 placebo. At 3 months the probability of survival was higher in the tenofovir than the placebo group (8/14 [57%] versus 2/13 [15%], respectively; P = 0.03). The cause of death in the 15 patients was progressive liver failure leading to multiorgan failure. Liver transplantation could not be offered due to its nonavailability. In the surviving patients, there was a significant improvement in the Child-Turcotte Pugh (CTP) and model for endstage liver disease (MELD) scores and significant decline in the HBV DNA levels in the tenofovir group, whereas these parameters did not change significantly in the placebo group. More than 2 log reduction in HBV DNA levels at 2 weeks was found to be an independent predictor of survival."
Doc No.64,12276,positive/labeled,15.729285,"Multicenter, randomized, placebo-controlled study of ditiocarb (Imuthiol) in human immunodeficiency virus-infected asymptomatic and minimally symptomatic patients. The HIV87 Study Group.","Ditiocarb sodium has been reported to reduce the progression of human immunodeficiency virus (HIV) infection. To confirm this therapeutic activity and to evaluate the effect of ditiocarb sodium in the early stages of HIV infection, we conducted a randomized, double-blind, placebo-controlled trial in asymptomatic or minimally symptomatic adults with HIV infection. Patients were followed during a 24 mo period, with a clinical and laboratory evaluation every 4 mo. Of 1333 patients who continued therapy after day 1, 669 were randomized to ditiocarb and 664 to placebo. The two treatment groups were comparable at entry, except for the CD4+ cell count, which was lower in the ditiocarb (median 416/mm3) than in the placebo group (median 458/mm3). Acquired immunodeficiency syndrome (AIDS) developed in 106 patients in the ditiocarb group as compared with 68 in the placebo group; 285 patients progressed to AIDS-related complex (157 ditiocarb, 128 placebo); 55 patients died (34 ditiocarb; 21 placebo). The risk of progression to AIDS, after adjustment for baseline CD4+ cell count, was significantly higher in the ditiocarb than in the placebo group (adjusted relative risk = 1.41; p = 0.027). A decrease in CD4+ cell counts was observed, with no significant difference between the ditiocarb and the placebo group. A positive effect of ditiocarb given in the condition of this study can be excluded. Although previous studies have shown opposite results, this study suggests that the use of ditiocarb in HIV-infected patients should be discontinued."
Doc No.65,8952,negative/unlabeled,15.696877,Acute hepatitis C infection in HIV-negative men who have sex with men.,"Acute hepatitis C infection is recognized in HIV-infected men who have sex with men (MSM), but the risk in HIV-negative MSM remains unclear. We evaluated a population of MSM with acute hepatitis C. From January 2010 to May 2014, all cases of HCV antibody positive HIV-negative MSM were identified. European AIDS Network criteria were applied to determine acute infection, and 44 individuals fulfilled the criteria for acute hepatitis C. Ten were RNA negative at baseline and classed as prior spontaneous clearance. 15 (34.1%) had a previously negative HCV antibody within 1 year. 11 (25.0%) had significant elevation in ALT levels, and 18 (40.9%) were clinically diagnosed from risk exposure and history. Median age was 37 years (range 24-75). 41 (93.2%) individuals reported unprotected anal sex, 36 with (87.8%) both insertive and receptive intercourse, 4 (9.8%) with receptive intercourse, 1 (2.4%) with insertive intercourse, and no data were recorded for 3 (7.3%) patients. Individuals had an average of 7.3 reported (median 2, range 1-100) partners. 12 (27.3%) engaged in group sex, 11 (25.0%) practised fisting, 11 (25.0%) admitted using drugs during sexual activity, 16 (36.4%) reported nasal, and 9 (20.5%) reported injection drug use. 14 (31.8)% had unprotected sex whilst under the influence of recreational drugs. 29 individuals were aware of a partner's status. 2 (4.5%) individuals had sexual contact with a known HCV monoinfected partner, 13 (29.5%) with a HIV monoinfected partner and 6 (13.6%) with a HCV/HIV coinfected partner. 9 (20.5%) reported a partner/partners with no known infection. No data were available in 14 (31.8%) individuals. 13 (29.5%) individuals had a coexisting STI at the time of acute HCV diagnosis. 8 (18.2%) received HIV postexposure prophylaxis (PEP) within the 6 months prior to the HCV diagnosis (2 were participants in a HIV pre-exposure prophylaxis trial). 15 (34.1%) individuals achieved spontaneous clearance of HCV, and 11 patients received HCV treatment. Similar to the ongoing epidemic of acute HCV infection in HIV+ MSM, HIV-negative MSM remain at risk."
Doc No.66,13759,positive/labeled,15.682602,"Man-to-woman sexual transmission of the human immunodeficiency virus. Risk factors related to sexual behavior, man's infectiousness, and woman's susceptibility. Italian Study Group on HIV Heterosexual Transmission.","To investigate the risk factors for man-to-woman sexual transmission of the human immunodeficiency virus (HIV), we carried out a cross-sectional study of 368 women who were steady partners of HIV-infected men attending 16 Italian clinical centers. Information was collected from the medical records of the infected men and by direct interviews with the women. In a logistic regression analysis, the woman's awareness of her partner's seropositivity (odds ratio [OR], 0.2; 95% confidence interval [CI], 0.0 to 1.1), use of condoms (OR, 0.3; 95% CI, 0.1 to 1), and oral contraceptive use (OR, 0.5; 95% CI, 0.3 to 1.0) were negatively associated with transmission of the HIV infection. An increased risk was found in women having sexual intercourse more than twice a week (OR, 2.4; 95% CI, 1.2 to 4.9) and in women who had been sexually exposed to HIV for between 2 and 5 years (OR, 3.5; 95% CI, 1.8 to 6.7). The transmission rate was higher in couples who engaged in anal sex (OR, 2.8; 95% CI, 1.3 to 6.3); in women reporting vaginitis (OR, 4.9; 95% CI, 2.4 to 10.2) or genital warts (OR, 33.3; 95% CI, 4.5 to 244.1); and in those using intrauterine devices (OR, 3.1; 95% CI, 1.4 to 7.1). The risk for women was also associated with a CD4+ cell count lower than 400/mm3 in their partners. Knowledge of the HIV status of the partner led to increased condom use but did not induce a lower frequency of sexual intercourse or an avoidance of anal sex."
Doc No.67,13585,negative/unlabeled,15.603994,Risk factors associated with hepatitis C virus infection in Taiwanese government employees.,"This study evaluated the roles of multiple factors in hepatitis C virus (HCV) infection, with emphasis on the modification of various individual characteristics on the risk associated with percutaneous exposure to blood. Serum samples taken from 4869 men in Taiwan within a cohort study were tested for HCV antibody. The overall positive rate of anti-HCV was 1.6%. In a logistic regression, factors positively associated with anti-HCV positivity were previous blood transfusion (odds ratio [OR] = 7.28: 95% confidence interval [CI] = 4.26-12.45), a history of surgery (OR = 2.06: 95% CI = 1 23-3.46), and lower educational levels (OR = 1.94; 95% CI = 1.14-3.32). The anti-HCV positive rate was significantly lower in hepatitis B surface antigen (HBsAg) carriers than in non-carriers (OR = 0.60; 95% CI = 0.37-0.95). Ageing, lower educational levels, O blood group, and Taiwanese ethnicity enhanced the likelihood of HCV infection through blood transfusion/surgery, whereasHBsAg status, cigarette smoking, and habitual alcohol drinking reduced it."
Doc No.68,2643,negative/unlabeled,15.5401325,A voluntary serosurvey and behavioral risk assessment for human immunodeficiency virus infection among college students.,"The authors conducted a voluntary serosurvey and educational campaign among 3394 undergraduate students attending the University of Maryland at College Park to determine the prevalence of and risk factors for human immunodeficiency virus type 1 (HIV-1) infection. Two students were seropositive (0.06%, 95% confidence interval 0-0.15%). Both were homosexual men with multiple sexual partners. Despite the low prevalence of infection, potential risk factors for transmission of HIV-1 were common, as assessed by a self-administered anonymous questionnaire. These included a previous sexually transmitted disease (12.6%), male homosexual intercourse (4.8% of men), heterosexual anal intercourse (25.3%), heterosexual intercourse with a person at risk (an HIV-1 infected person, a bisexual man, a parenteral drug user, a female prostitute, or a hemophiliac) (5.2%), multiple sexual partners (21% reported 10 or more lifetime partners), and intravenous drug use (1.3%). Assessment of the efficacy of our program by comparing responses on pre- and post-test questionnaires showed gains in knowledge about heterosexual transmission of HIV-1 and an increase in the reported frequency of condom use 1-2 months after participating in the survey. The authors conclude that HIV-1 infections are occurring among college students but in our study group remain confined to persons with known high-risk behavior; however, practices that may support transmission are common, and programs designed to diminish these behaviors among college students are needed."
Doc No.69,7090,positive/labeled,15.469118,Effects of fish oil on lipid profile and other metabolic outcomes in HIV-infected patients on antiretroviral therapy: a randomized placebo-controlled trial.,"Although antiretroviral therapy has revolutionized the care of HIV-infected patients, it has been associated with metabolic abnormalities. Hence, this study was planned to investigate the effects of fish oil on lipid profile, insulin resistance, and body fat distribution in HIV-infected Brazilian patients on antiretroviral therapy, considering that marine omega-3 fatty acids seem to improve features of the metabolic syndrome. We conducted a randomized, parallel, placebo-controlled trial that assessed the effects of 3 g fish oil/day (540 mg of eicosapentaenoic acid plus 360 mg of docosahexaenoic acid) or 3 g soy oil/day (placebo) on 83 HIV-infected Brazilian men and non-pregnant women on antiretroviral therapy. No statistically significant relationships between fish oil supplementation and longitudinal changes in triglyceride (p = 0.335), low-density lipoprotein cholesterol (p = 0.078), high-density lipoprotein cholesterol (p = 0.383), total cholesterol (p = 0.072), apolipoprotein B (p = 0.522), apolipoprotein A1 (p = 0.420), low-density lipoprotein cholesterol/apolipoprotein B ratio (p = 0.107), homeostasis model assessment for insulin resistance index (p = 0.387), body mass index (p = 0.068), waist circumference (p = 0.128), and waist/hip ratio (p = 0.359) were observed. A low dose of fish oil did not alter lipid profile, insulin resistance, and body fat distribution in HIV-infected patients on antiretroviral therapy. "
Doc No.70,5037,negative/unlabeled,15.365118,Prevalence of human immunodeficiency virus in the patient population of a sexually transmitted disease clinic. Association with syphilis and gonorrhea.,"An unlinked seroprevalence survey of human immunodeficiency virus (HIV) antibody was conducted using stored sera from all patients who attended the sexually transmitted disease (STD) clinic in Halifax, Nova Scotia between 1980 and 1986. None of the sera collected from 584 patients during 1980 were HIV positive. Of the 2867 patients who visited the clinic between 1981 and 1986, 27 (0.9%; 95% CI 0.6% to 1.2%) had the antibody. None of the 784 female patients were HIV seropositive. Of the 1,884 heterosexual men in the study, 5 (0.3%; 95% CI 0.1% to 0.5%) were HIV seropositive, and 22 (11.1%; 95% CI 6.7% to 15.5%) of the 199 homosexual men were HIV seropositive. There was a strong association between a history of syphilis and HIV antibody among heterosexual men (OR = 76.8; 95% CI 12.0 to 491.3; P = 0.001). Among homosexual men younger than 30 years of age, HIV infection was associated with a history of syphilis (OR = 18.2; 95% CI 5.1 to 64.7; P = 0.035) and a history of gonorrhea (OR = 8.2; 95% CI 4.2 to 16.0; P = 0.001). The association between a history of gonorrhea and HIV infection was strongest among homosexual men who had three or more sexual partners in the last month. These findings supplement existing evidence that STDs increase the likelihood of HIV transmission."
Doc No.71,140,negative/unlabeled,15.29636,"Sexual risk behavior and risk factors for HIV-1 seroconversion in homosexual men participating in the Tricontinental Seroconverter Study, 1982-1994.","Trends in sexual behavior associated with incident infection with human immunodeficiency virus (HIV) type 1 are described and a case-control study was conducted to examine risk factors for HIV seroconversion in homosexual men who became infected with HIV between 1982 and 1994 from four geographic sites: Amsterdam, the Netherlands; San Francisco, California; Vancouver, Canada; and Sydney, Australia. Changes in sexual behaviors were evaluated from cohort visits in the preseroconversion, seroconversion, and postseroconversion intervals and were further examined over three time periods: 1982-1984, 1985-1987, and 1988-1994. In a case-control study, sexual behaviors, substance use, and presence of sexually transmitted disease were compared between 345 HIV-positive cases and 345 seronegative controls matched by visit date and site. Receptive anal intercourse was the sexual behavior most highly associated with seroconversion. The odds ratio (OR) per receptive anal intercourse partner increase was 1.05 (95% confidence interval (CI) 1.02-1.09). To more carefully examine risk associated with receptive oral intercourse, analyses were done in a subgroup of men who reported no or one receptive anal intercourse partner. The risk (OR) associated with receptive oral intercourse partner increase was 1.05 (95% CI 1.0-1.11). In multivariate conditional logistic regression analyses, presence of sexually transmitted disease (OR = 3.39, 95% CI 1.95-5.91) and amphetamine use (OR = 2.55, 95% CI 1.26-5.15) were independently associated with seroconversion. Although the prevalence of major risk factors has decreased over time, the associations of these behaviors and HIV infection persist, suggesting that these risk behaviors remain important avenues for public health interventions."
Doc No.72,14460,negative/unlabeled,15.242914,Social-ecological factors associated with HIV infection among men who have sex with men in Jamaica.,"In Jamaica, where homosexuality is criminalized, scant research has examined associations between sexual stigma and HIV infection. The study objective was to examine correlates of HIV infection among men who have sex with men (MSM) in Jamaica. We conducted a cross-sectional tablet-based survey with MSM in Jamaica using chain referral sampling. We assessed socio-demographic, individual, social, and structural factors associated with HIV infection. A logit-link model, fit using backwards-stepwise regression, was used to estimate a final multivariable model. Among 498 participants (median age: 24, interquartile range: 22-28), 67 (13.5%) were HIV-positive. In the multivariable model, HIV infection was associated with increased odds of socio-demographic (older age, odds ratio [OR]: 1.05, 95% confidence interval [CI]: 1.00-1.10]; residing in Kingston versus Ocho Rios [OR: 6.99, 95% CI 2.54-19.26]), individual (poor/fair versus excellent/good self-rated health [OR: 4.55, 95% CI: 1.81-11.42], sexually transmitted infection [STI] history [OR: 3.67, 95% CI: 1.61-8.38]), and structural (enacted sexual stigma [OR: 1.08, 95% CI: 1.01-1.15], having a health care provider [OR: 2.23, 95% CI: 1.06-4.66]) factors. This is among the first studies to demonstrate associations between sexual stigma and HIV infection in Jamaica. Findings underscore the need to integrate STI testing in the HIV care continuum and to address stigma and regional differences among MSM in Jamaica."
Doc No.73,871,negative/unlabeled,15.202549,Changes in HIV prevalence among young Thai men as defined by hepatitis C co-infection as a marker for mode of transmission.,"To obtain a better understanding of the evolving HIV-1 epidemic in Thailand, we utilized antibody to hepatitis C virus (HCV) to indicate the mode of HIV-1 transmission. Although the proportion of men with HCV co-infection increased between 1995 and 2000, the prevalence was similar, whereas the prevalence of men not co- infected decreased (1.93-0.46%). This suggests that HIV-1 infection associated with parenteral transmission has been stable despite a dramatic reduction in the sexual transmission of HIV-1."
Doc No.74,5757,negative/unlabeled,15.196576,Sexual dysfunction is highly prevalent among men with chronic hepatitis C virus infection and negatively impacts health-related quality of life.,"Although sexual dysfunction has been reported in patients with hepatitis C virus (HCV) infection, little is known about this association. The aims of this study were to determine the prevalence of sexual dysfunction among men with chronic HCV infection and to evaluate the impact of sexual dysfunction on health-related quality of life (HRQOL)."
Doc No.75,12423,positive/labeled,15.18427,Zidovudine in asymptomatic human immunodeficiency virus infection. A controlled trial in persons with fewer than 500 CD4-positive cells per cubic millimeter. The AIDS Clinical Trials Group of the National Institute of Allergy and Infectious Diseases.,"Zidovudine (AZT) is a potent inhibitor of the replication of the human immunodeficiency virus (HIV), and it has been shown to improve survival in advanced HIV disease. We conducted a randomized, double-blind trial in adults with asymptomatic HIV infection who had CD4+ cell counts of fewer than 500 per cubic millimeter on entry into the study. The subjects (92 percent male) were randomly assigned to one of three treatment groups: placebo (428 subjects); zidovudine, 500 mg per day (453); or zidovudine, 1500 mg per day (457). After a mean follow-up of 55 weeks (range, 19 to 107), 33 of the subjects assigned to placebo had the acquired immunodeficiency syndrome (AIDS), as compared with 11 of those assigned to receive 500 mg of zidovudine (P = 0.002; relative risk, 2.8; 95 percent confidence interval, 1.4 to 5.6) and 14 of those assigned to receive 1500 mg of zidovudine (P = 0.05; relative risk, 1.9; 95 percent confidence interval, 1.0 to 3.5). In the three treatment groups, the rates of progression (per 100 person-years) to either AIDS or advanced AIDS-related complex were 7.6, 3.6, and 4.3, respectively. As compared with those assigned to placebo, the subjects in the zidovudine groups had significant increases in the number of CD4+ cells and significant declines in p24 antigen levels. In the 1500-mg zidovudine group, severe hematologic toxicity (anemia or neutropenia) was more frequent than in the other groups (P less than 0.0001). In the 500-mg zidovudine group, nausea was the only toxicity that was significantly more frequent (in 3.3 percent) than in the placebo group (P = 0.001). We conclude that zidovudine is safe and effective in persons with asymptomatic HIV infection and fewer than 500 CD4+ cells per cubic millimeter. Additional study will be required to determine whether such treatment will ultimately improve survival for persons infected with HIV."
Doc No.76,259,negative/unlabeled,15.18393,Leptin replacement improves postprandial glycemia and insulin sensitivity in human immunodeficiency virus-infected lipoatrophic men treated with pioglitazone: a pilot study.,"Highly active antiretroviral therapy (HAART)-induced lipoatrophy is characterized by hypoleptinemia and insulin resistance. Evidence suggests that pioglitazone and recombinant methionyl human leptin (metreleptin) administration has beneficial effects in human immunodeficiency virus (HIV)-infected lipoatrophic patients. This proof-of-concept study aimed at evaluating whether the combination of metreleptin and pioglitazone has favorable effects, above and beyond pioglitazone alone, on both metabolic outcomes and peripheral lipoatrophy in HIV-infected patients on HAART. Nine HIV-positive men with at least 6 months of HAART exposure, clinical evidence of lipoatrophy, and low leptin concentrations (≤4 ng/mL) were placed on pioglitazone treatment (30 mg/d per os) and were randomized to receive either metreleptin (0.04 mg/kg subcutaneously once daily; n = 5) or placebo (n = 4) for 3 months in a double-blinded fashion. Compared with placebo, metreleptin reduced fasting serum insulin concentration, increased adiponectin concentration, reduced the homeostasis model assessment index of insulin resistance, and attenuated postprandial glycemia in response to a mixed meal (all P ≤ .02), but did not affect trunk and peripheral fat mass. HIV control was not affected, and no major adverse effects were observed. Metreleptin administration in HIV-positive, leptin-deficient patients with lipoatrophy treated with pioglitazone improves postprandial glycemia and insulin sensitivity. Results from this pilot study should be confirmed in larger clinical trials."
Doc No.77,7319,negative/unlabeled,15.126315,HCV genotype 3 is associated with an increased risk of cirrhosis and hepatocellular cancer in a national sample of U.S. Veterans with HCV.,"Data show that viral genotype 1 may increase the risk of cirrhosis and hepatocellular carcinoma (HCC) compared to genotype 2 in patients with chronic hepatitis C virus (HCV) infection. However, the effect of HCV genotype 3 on cirrhosis and HCC risk is uncertain. We identified patients with active HCV infection, confirmed by positive polymerase chain reaction (PCR) and a known HCV genotype, from the VA HCV Clinical Case Registry between 2000 and 2009. We examined the effect of HCV genotype on the risk of cirrhosis and HCC in a Cox proportional hazards model adjusting for patients' age, period of service (World War I/II, Vietnam era, post-Vietnam era), race, gender, human immunodeficiency virus (HIV) infection, alcohol use, diabetes, body mass index, and antiviral treatment receipt. Of the 110,484 patients with active HCV viremia, 88,348 (79.9%) had genotype 1, 13,077 (11.8%) genotype 2, 8,337 (7.5%) genotype 3, and 1,082 (0.9%) patients had genotype 4 infection. Despite being younger, patients with genotype 3 had a higher risk of developing cirrhosis (unadjusted hazard ratio [HR] = 1.40, 95% confidence interval [CI] = 1.32-1.50) and HCC (unadjusted HR = 1.66, 95% CI = 1.48-1.85) than HCV genotype 1 patients. After adjustment for prespecified demographic, clinical, and antiviral treatment factors, the risk of cirrhosis and HCC was 31% (adjusted HR = 1.31, 95% CI = 1.22-1.39) and 80% (adjusted HR = 1.80, 95% CI = 1.61-2.03) higher in patients with genotype 3 compared to genotype 1 infected patients."
Doc No.78,6546,positive/labeled,15.122061,Correlates of high hepatitis C virus RNA load in a cohort of HIV-negative and HIV-positive individuals with haemophilia.,"Hepatitis C virus (HCV) treatment failure and disease progression are more likely with high HCV-RNA load. Correlates of high HCV-RNA load in individuals with haemophilia are largely unknown. Among 1266 interferon naïve HCV-infected individuals with haemophilia, we compared those with high (> 2 x 10⁶ HCV-RNA copies/mL) to lower viral load, overall and stratifying on HIV co-infection status using logistic regression to calculate odds ratios (OR) and 95% confidence intervals (CI). Overall, high HCV load was independently associated with longer duration of HCV infection (P(trend)=0.0001), body mass index ≥ 25 kg/m² (OR=1.4, 95% CI=1.1-1.9), and HIV co-infection (OR=1.4, 95% CI=1.0-1.8). Among 795 HIV-negative participants, high HCV-RNA load was associated with older age at HCV acquisition (OR=1.9 for > 15 years vs ≤ 2 years, P(trend)=0.008), and lower AST/platelet ratio (P(trend)=0.01), in addition to longer duration of HCV infection (P(trend)=0.0008), and body mass index ≥ 25 kg/m² (OR=1.6, P=0.005). Among 471 HIV-positive individuals, anti-retroviral therapy (ART) was the only variable associated with high HCV-RNA load (OR=1.8, CI=1.1-2.9 for combination ART; OR=1.8, CI=0.9-3.4, for other ART vs no treatment). High HCV-RNA load with haemophilia is more likely with longer duration of infection, older age at infection, higher body mass index, and antiretroviral therapy. These findings may help identify individuals at increased risk of HCV treatment failure and progression to end-stage liver disease."
Doc No.79,9198,negative/unlabeled,15.107164,"Sexual life, options for contraception and intention for conception in HIV-positive people on successful antiretroviral therapy in Thailand.","This article reports on the sexual life of HIV-positive heterosexual men and women in a stable relationship and on successful antiretroviral therapy in Thailand. We focused on one side on their sexual practices and options for contraception, and on the other on their intention for conception and factors influencing it, in the time of highly active antiretroviral therapy. In a cross-sectional study, 200 participants completed a questionnaire. Eleven female participants took part in focus group discussions (FGD), based on their intention for conception. We used descriptive statistics, logistic regression, and Chi-square exact test to present the results from the questionnaire, and a narrative approach for the FGD results. The median age of the participants was 37 years. Almost all were sexually active (88%) and rarely engaged in risky sexual behavior. The most common method of contraception for women was the male condom (95%), followed by female sterilization (40%). Almost all men reported consistent condom use. One-third of the main sexual partners were HIV-negative. The intention for conception was significantly less after being diagnosed with HIV (29% intended pregnancies after HIV diagnosis vs. 72% before HIV diagnosis). Nevertheless, 25% of the participants expressed a desire to have a child. We found a significant positive association between the intention for conception and less years of being married, the lower number of children and the higher levels of education. Therefore, we conclude that HIV-positive men and women are sexually active and in need of comprehensive reproductive health care services including counseling on safe ways to conceive and offering a diverse choice of contraceptive methods to those who do not wish to have children."
Doc No.80,5897,negative/unlabeled,15.083235,Seroprevalence of hepatitis C virus infection and its association with natural infection of hepatitis B virus among preschool children in Taiwan.,"Taiwan is a hyperendemic area of hepatitis B virus (HBV) infection where chronic hepatitis B is the most important cause of liver cirrhosis and hepatoma. Since, diagnostic kit for detecting hepatitis C virus (HCV) infection has been developed, HCV was found to be another important etiology of chronic liver disease. In order to study the seroprevalence of HCV infection among preschool children after mass hepatitis B vaccination program in Taiwan, a community-based survey was carried out in 54 kindergartens in 10 urban areas, 10 rural areas, and two aboriginal areas randomly selected through stratified sampling. Serum specimens of 2538 preschool children were screened for the HCV antibodies (anti-HCV) by a commercially available third-generation microparticle enzyme immunoassay and for HBV markers by radioimmunoassay methods. The multivariate-adjusted odd ratios (ORm) with their 95% confidence intervals (CI) were estimated through the multiple logistic regression analysis. A total of 58 children were anti-HCV seropositive, giving a prevalence of 2.3%. The prevalence of anti-HCV was 1.0% (5 of 484) among aboriginal children, a significantly decreased seroprevalence compared with those among other ethnic groups after multivariate adjustment. Boys had a higher anti-HCV seroprevalence, but not statistically significantly different from girls (ORm: 1.6; 95% CI: 0.9-2.8; p = 0.08). The seroprevalence of the age group of 3-4 years was lower than that of the age group of 5-6 years (ORm: 2.2; 95% CI: 1.1-4.2; p = 0.02). After multivariate adjustment, preschool children with natural HBV infection had a higher anti-HCV seroprevalence, but not statistically significantly different from those without natural HBV-infection (ORm: 2.6; 95% CI: 0.9-7.4; p = 0.08 for HBV-infected vs. uninfected). HCV infection varies with gender, residential area, and natural HBV infection. HCV and HBV might share common transmission routes in Taiwan."
Doc No.81,3714,positive/labeled,15.051251,"Factors associated with HIV infection among a respondent-driven sample of men who have sex with men in Salvador, Brazil.","Human immunodeficiency virus (HIV) continues to disproportionately affect men who have sex with men (MSM); therefore, we investigated the sociodemographic, biological, and sexual behavioral risk factors associated with HIV infection in the city of Salvador, Bahia. This study is part of the national survey Behavior, Attitudes, Practices and Prevalence of HIV and Syphilis among men who have sex with men in 10 Brazilian Cities, which is a cross-sectional survey whose participants were selected by means of the respondent-driven sampling. Exact logistic regression analysis was used to measure the association of potential risk factors with HIV infection due to an HIV prevalence lower than 10% and a small sample size (383). The prevalence of HIV was 6.3% (95%CI 3.9-8.8) and the risk factors associated with HIV infection in our adjusted final model included having never been tested for syphilis (OR = 3.1; 95%CI 1.3 - 7.3) and having more than eight sexual partners (OR = 3.3; 95%CI 1.4 - 8.1). This study highlights the high prevalence of HIV among MSM in the sample compared with the general population and confirms the importance of testing for syphilis in the context of the HIV epidemic as early detection may provide opportunities to prevent sexually transmitted diseases. "
Doc No.82,18938,negative/unlabeled,15.027062,Drug-resistant HIV-1 in the semen of men receiving antiretroviral therapy with acute sexually transmitted infections.,"Sexually transmitted infections may enhance the sexual transmission of HIV-1. It is possible that loss of virological control in patients with such infections receiving antiretroviral therapy (ART) may even facilitate the transmission of drug-resistant HIV. We have recently demonstrated that in those on maximally suppressive ART this effect is reduced. We have examined the virus obtained from the blood plasma and seminal plasma of six HIV-1-infected men receiving poorly suppressive ART with acute urethritis for the presence of drug resistance-associated mutations. In four men with gonorrhoea the blood and seminal plasma HIV-1 had mutations conferring reduced susceptibility to one or more available drugs. In one of these men the viral load of drug-resistant virus in seminal plasma was 20-fold higher during gonorrhoea than following antibiotic treatment, with no change in blood plasma viral load. We conclude that in the presence of suboptimal ART, sexually transmitted infections may enhance the spread of drug-resistant HIV-1."
Doc No.83,7836,negative/unlabeled,14.980277,Human immunodeficiency virus and hepatitis delta virus in homosexual men. A study of four cohorts.,"The prevalence of hepatitis delta virus antibodies was determined in four cohorts of homosexual or bisexual men positive for hepatitis B surface antigen who were evaluated between April 1984 and April 1985. Antibodies to hepatitis delta virus were found in 16 of 106 men in Los Angeles (15.1%; 95% confidence interval [Cl], 8.3% to 21.9%); 6 of 64 men in San Francisco (9.4%; 95% Cl, 3.5% to 19.3%); 1 of 76 men in Pittsburgh (1.3%; 95% Cl, 0.03% to 7.1%); and 0 of 52 men in Chicago (0%; 95% Cl, 0% to 5.6%). From 44.0% to 65.4% of men negative for hepatitis delta virus and all men positive for hepatitis delta virus but one (P less than 0.0001) were positive for antibodies to human immunodeficiency virus (HIV). In multivariate analysis, infection with hepatitis delta virus was associated with intravenous drug use (adjusted odds ratio [OR] = 6.7, P less than 0.01), with sexual activity as measured by number of partners (adjusted OR = 8.4, p less than 0.01), and probably with rectal trauma (adjusted OR = 3.9, P = 0.17). As with HIV infection, prevalence of hepatitis delta virus infection in homosexual men differs by location and is most likely transmitted both sexually and parenterally."
