Doc No.,Order,Label,BM25 Score,Title,Abstract
Doc No.715,6792,positive/labeled,8.497292,Syringe type and drug injector risk for HIV infection: a case study in Texas.,"Studies of accidental needlestick exposure to blood containing human immunodeficiency virus (HIV) have shown that the volume of blood in an exposure is a strong predictor of subsequent infection. Illicit drug injectors, a group at elevated risk for HIV transmission, use syringes manufactured in two styles, one of which (the integral cannula type) retains substantially less blood after intravenous use than the other (the detachable needle type). In this report, we examine some of the factors associated with use of syringes with detachable needles among drug injectors in San Antonio, Texas using data from epidemiological surveys, ethnographic studies, and historical observations. We compare personal history of syringe type use with HIV serostatus in a sample of 501 active drug injectors interviewed and screened for HIV in 1997-1998. Ninety-nine percent of these respondents reported that they currently used only integral cannula syringes, but 13% had used a syringe with a detachable needle within the past 2 years, and 37% had used one in their lifetime. Only 9% had ever used one > or = 20 times in a year. Hispanic (Mexican American) respondents were significantly less likely than other ethnic groups to have ever used a detachable needle syringe. HIV seroprevalence was < 1% among heterosexual injectors who had never used a detachable needle syringe compared to 4% among those who had used one (p<0.05)."
Doc No.716,2640,positive/labeled,8.487988,Immunovirologic characteristics of human immunodeficiency virus-infected patients consisting mainly of injecting drug users on highly active antiretroviral treatment with prolonged virologic failure.,"Immunovirologic parameters of 24 heavily antiretroviral drug-pretreated patients with prolonged virologic treatment failure under highly active antiretroviral therapy, and who harbored highly resistant human immunodeficiency virus (HIV) isolates, were studied in this retrospective cross-sectional study. Most of the patients were injecting drug users (71%) and male (88%). All patients were studied for CD4(+) cell count, HIV viral load, resistance mutations, and viral phenotype. The patients showed a high accumulation of resistance-associated mutations, their CD4(+) cell count and viral load directly correlated with their respective values at initiation of therapy, and the presence of K103N was inversely associated with lower viral load. On the other hand, patients with K103N had the same level of CD4(+) cell count compared with patients without this mutation. Among the patients, a majority with a specific viral phenotype was not present. Rather, a dual-tropic virus was found most frequently, suggesting a preferential suppression of X4-specific strains and less cytopathogenicity during antiretroviral therapy and a greater proportion of R5X4 viruses due to an adaptation to that pressure."
Doc No.717,118,negative/unlabeled,8.478532,Impact of hepatitis C on HIV progression in adults with alcohol problems.,Coinfection of human immunodeficiency virus (HIV) and hepatitis C virus (HCV) is a substantial medical and public health concern due to its increasing prevalence and complex patient management. Alcohol use may worsen HCV-related liver disease and interfere with adherence to antiretroviral therapy (ART) and medical care. We therefore studied the association between HCV infection and markers of HIV disease progression in adults with alcohol problems.
Doc No.718,6376,negative/unlabeled,8.478335,Neopterin as a predictive marker for disease progression in human immunodeficiency virus type 1 infection.,"We assessed the value of urinary neopterin concentrations for prognosis of disease progression in HIV-1-infected patients. Sixty-eight anti-HIV-1 seropositive homosexuals with lymphadenopathy syndrome were tested for urinary neopterin and T-cell subset counts in 1982-83, and the incidence rate at which they developed acquired immunodeficiency syndrome (AIDS) between then and May 1988 was evaluated. Overall, 21 of 68 (30.9%) cases progressed to AIDS, with a yearly progression rate of 4-9%. The predictive value of urinary neopterin concentrations was higher (P = 0.0042) than that of CD4+ T-cell counts (P = 0.015) or the CD4+/CD8+ T-cell ratio (P = 0.022). Counts of CD8+ T-cells failed to show predictive significance (P = 0.29). Similarly, multivariate-regression analysis indicated that neopterin concentrations and CD4+ T-cell numbers were significant copredictors. Produced by human macrophages activated by interferon gamma, neopterin is thus a marker of macrophage activation via T cells. We conclude that these data demonstrate a correlation between the amount of T-cell-macrophage activation, as measured by urinary neopterin concentrations, and the progression of the disease."
Doc No.719,5289,negative/unlabeled,8.474527,Virus-Like Vesicle-Based Therapeutic Vaccine Vectors for Chronic Hepatitis B Virus Infection.,"More than 500,000 people die each year from the liver diseases that result from chronic hepatitis B virus (HBV) infection. Therapeutic vaccines, which aim to elicit an immune response capable of controlling the virus, offer a potential new treatment strategy for chronic hepatitis B. Recently, an evolved, high-titer vaccine platform consisting of Semliki Forest virus RNA replicons that express the vesicular stomatitis virus glycoprotein (VSV G) has been described. This platform generates virus-like vesicles (VLVs) that contain VSV G but no other viral structural proteins. We report here that the evolved VLV vector engineered to additionally express the HBV middle surface envelope glycoprotein (MHBs) induces functional CD8 T cell responses in mice. These responses were greater in magnitude and broader in specificity than those obtained with other immunization strategies, including recombinant protein and DNA. Additionally, a single immunization with VLV-MHBs protected mice from HBV hydrodynamic challenge, and this protection correlated with the elicitation of a CD8 T cell recall response. In contrast to MHBs, a VLV expressing HBV core protein (HBcAg) neither induced a CD8 T cell response in mice nor protected against challenge. Finally, combining DNA and VLV-MHBs immunization led to induction of HBV-specific CD8 T cell responses in a transgenic mouse model of chronic HBV infection. The ability of VLV-MHBs to induce a multispecific T cell response capable of controlling HBV replication, and to generate immune responses in a tolerogenic model of chronic infection, indicates that VLV vaccine platforms may offer a unique strategy for HBV therapeutic vaccination."
Doc No.720,6121,negative/unlabeled,8.473893,Depression and drug use impact health status among marginally housed HIV-infected individuals.,"A representative sample of HIV-positive homeless and marginally housed individuals completed SF-36 health surveys and responses were analyzed for associations with sociodemographic, health, health care, and drug use variables. Among 330 respondents, 83% were male, 43% were African American, and the median age was 39 years. Negative associations were found between female gender and vitality as well as physical functioning; older age and physical functioning; drug use or drug treatment and role-emotional, social functioning, body pain, as well as vitality; health care utilization and depression with all scales. It appeared that depression and drug-related variables were associated with multiple dimensions of health status in this population. Interventions to treat depression and addiction may improve the health status of HIV-infected HMH."
Doc No.721,1527,negative/unlabeled,8.473491,HIV DNA subspecies persist in both activated and resting memory CD4+ T cells during antiretroviral therapy.,"The latent HIV reservoir is a major impediment to curing HIV infection. The contribution of CD4(+) T cell activation status to the establishment and maintenance of the latent reservoir was investigated by enumerating viral DNA components in a cohort of 12 individuals commencing antiretroviral therapy (ART) containing raltegravir, an integrase inhibitor. Prior to ART, the levels of total HIV DNA were similar across HLA-DR(+) and HLA-DR(-) (HLA-DR(±)) CD38(±) memory CD4(+) T cell phenotypes; episomal two-long terminal repeat (2-LTR) HIV DNA levels were higher in resting (HLA-DR(-) CD38(-)) cells, and this phenotype exhibited a significantly higher ratio of 2-LTR to integrated HIV DNA (P = 0.002). After 1 year of ART, there were no significant differences across each of the memory phenotypes of any HIV DNA component. The decay dynamics of integrated HIV DNA were slow within each subset, and integrated HIV DNA in the resting HLA-DR(-) CD38(-) subset per mm(3) of peripheral blood exhibited no significant decay (half-life of 25 years). Episomal 2-LTR HIV DNA decayed relative to integrated HIV DNA in resting cells with a half-life of 134 days. Surprisingly, from week 12 on, the decay rates of both total and episomal HIV DNA were lower in activated CD38(+) cells. By weeks 24 and 52, HIV RNA levels in plasma were most significantly correlated with the numbers of resting cells containing integrated HIV DNA. On the other hand, total HIV DNA levels in all subsets were significantly correlated with the numbers of HLA-DR(+) CD38(-) cells containing integrated HIV DNA. These results provide insights into the interrelatedness of cell activation and reservoir maintenance, with implications for the design of therapeutic strategies targeting HIV persistence."
Doc No.722,1864,negative/unlabeled,8.47299,Defective regulation of Epstein-Barr virus infection in patients with acquired immunodeficiency syndrome (AIDS) or AIDS-related disorders.,"Patients with the acquired immunodeficiency syndrome (AIDS) acquire undifferentiated B-cell lymphomas that are similar to African Burkitt's lymphoma and contain Epstein-Barr virus (EBV). Using an in vitro assay system that measures a complex of cellular responses to EBV-infected lymphocytes, we found that B cells from 7 patients with AIDS and from 10 patients with AIDS-related disorders produced abnormally low numbers of immunoglobulin-secreting cells (P less than 0.001 as compared with normal controls) and that T-cell suppression, which was greater than 80 percent in EBV-seropositive normal controls, was absent. Instead, the patients' T cells markedly increased immunoglobulin production induced by EBV. In further studies, we determined that the mean frequency of circulating EBV-infected B cells capable of spontaneous outgrowth in vitro was 13 per 10(6) B cells in 7 patients with AIDS and 21 per 10(6) B cells in 10 patients with AIDS-related disorders--figures that were significantly higher than the mean in normal controls (P less than 0.001). Thus, patients with AIDS or AIDS-related disorders may be predisposed to the development of EBV-containing lymphomas, because they have a profound defect of T-cell immunity to EBV and abnormally high numbers of EBV-infected B cells in the circulation."
Doc No.723,4382,negative/unlabeled,8.465428,Grossly defective nef gene sequences in a human immunodeficiency virus type 1-seropositive long-term nonprogressor.,"We have been investigating a long-term nonprogressor who was found to be human immunodeficiency virus type 1 (HIV-1) seropositive in 1985 and has survived with stable CD4+ T-cell counts (>1,000 CD4 cells/microl) without any AIDS-related illness. We have previously reported that repeated attempts to measure HIV-1 RNA in the peripheral mononuclear cells obtained from this subject have invariably failed. In the present study, we have analyzed the molecular nature of the HIV-1 quasispecies infecting this patient by PCR amplification of two proviral regions, the 5' long terminal repeat (5'LTR)/gag leader and the nef gene, directly from fresh uncultured peripheral mononuclear cells, followed by length polymorphism analysis (with 1994, 1995, and 1996 samples) and sequencing (with a 1996 sample). Only proviral forms with nef deletions were revealed by length polymorphism analysis in samples from all three time points. Sequence analysis of the nef gene from the 1996 sample confirmed the presence of similar proviral quasispecies characterized by the presence of several deletions located in the nef-alone and the nef/U3 overlapping regions. Length polymorphism analysis of the 5'LTR/gag leader region suggested the existence of two major quasispecies populations, one characterized by the presence of forms carrying deletions in the U3 region and the other showing a completely intact, full-length 5'LTR. Evidence of the role of nef gene defects in long-term survival of HIV-1-infected patients has been provided so far in two independent investigations involving patients infected with HIV through blood transfusion. Here we show the existence of a similar condition in a subject who acquired HIV-1 seropositivity through the sexual route."
Doc No.724,9043,negative/unlabeled,8.46534,Recombinant interleukin 4 stimulates human immunodeficiency virus production by infected monocytes and macrophages.,"Recombinant interleukin 4 (IL-4) stimulated extracellular (EC) and intracellular (IC) production of human immunodeficiency virus (HIV) from infected human blood-derived monocytes and macrophages when incubated with the cells after but not before virus inoculation. Significant stimulation was observed in 20 of 27 experiments with monocytes (inoculated with HIV immediately after adherence) and 10 of 13 experiments with macrophages (inoculated after 5 days adherence) using a total of 30 normal donors of monocytes and macrophages, and 11 recent isolates of monocytotropic HIV strains (after one passage in mononuclear cells). Marked increases in EC and IC HIV antigen were observed in some experiments, which were comparable with the maximal stimulatory effects of other cytokines such as IL-2. IL-4 also had similar effects on infectious HIV concentration as measured by reverse transcriptase and TCID50 assays. Antibody to IL-4 prevented the stimulatory effect of the cytokine. The proportion of monocytes and macrophages infected by HIV, as determined by in situ hybridization, also increased after incubation with IL-4 for 7 days. The most marked effects were observed with HIV-infected macrophages, for which the proportion of unstimulated infected cells was lower (35 to 45% increasing to 66 to 70% with IL-4 treatment). There was also an increased proportion of cells with high granule concentrations, suggesting that IL-4 increases the intracellular concentration of viral nucleic acids. This was supported by semi-quantitative hybridization experiments showing that total HIV RNA increased in IL-4-stimulated monocytes 48 to 96 h after HIV inoculation. A marked increase in aggregates was observed on day 7 in HIV-infected monocytes treated with IL-4, compared to that in HIV-infected cells alone or IL-4-treated uninfected monocytes. These findings suggest that IL-4 stimulates HIV replication in the early phases of infection and may also facilitate virus transmission by aggregate formation."
Doc No.725,8703,negative/unlabeled,8.464312,"Human immunodeficiency virus type 1 nucleocapsid zn(2+) fingers are required for efficient reverse transcription, initial integration processes, and protection of newly synthesized viral DNA.","Human immunodeficiency virus type 1 (HIV-1) containing mutations in the nucleocapsid (NC) Zn(2+) finger domains have greatly reduced infectivity, even though genome packaging is largely unaffected in certain cases. To examine replication defects, viral DNA (vDNA) was isolated from cells infected with viruses containing His-to-Cys changes in their Zn(2+) fingers (NC(H23C) and NC(H44C)), an integrase mutant (IN(D116N)), a double mutant (NC(H23C)/IN(D116N)), or wild-type HIV-1. In vitro assays have established potential roles for NC in reverse transcription and integration. In vivo results for these processes were obtained by quantitative PCR, cloning of PCR products, and comparison of the quantity and composition of vDNA generated at discrete points during reverse transcription. Quantitative analysis of the reverse transcription intermediates for these species strongly suggests decreased stability of the DNA produced. Both Zn(2+) finger mutants appear to be defective in DNA synthesis, with the minus- and plus-strand transfer processes being affected while interior portions of the vDNA remain more intact. Sequences obtained from PCR amplification and cloning of 2-LTR circle junction fragments revealed that the NC mutants had a phenotype similar to the IN mutant; removal of the terminal CA dinucleotides necessary for integration of the vDNA is disabled by the NC mutations. Thus, the loss of infectivity in these NC mutants in vivo appears to result from defective reverse transcription and integration processes stemming from decreased protection of the full-length vDNA. Finally, these results indicate that the chaperone activity of NC extends from the management of viral RNA through to the full-length vDNA."
Doc No.726,2131,negative/unlabeled,8.452638,Modulation of human immunodeficiency virus 1 replication by interferon regulatory factors.,"Transcription of the human immunodeficiency virus (HIV)-1 is controlled by the cooperation of virally encoded and host regulatory proteins. The Tat protein is essential for viral replication, however, expression of Tat after virus entry requires HIV-1 promoter activation. A sequence in the 5' HIV-1 LTR, containing a binding site for transcription factors of the interferon regulatory factors (IRF) family has been suggested to be critical for HIV-1 transcription and replication. Here we show that IRF-1 activates HIV-1 LTR transcription in a dose-dependent fashion and in the absence of Tat. This has biological significance since IRF-1 is produced early upon virus entry, both in cell lines and in primary CD4+ T cells, and before expression of Tat. IRF-1 also cooperates with Tat in amplifying virus gene transcription and replication. This cooperation depends upon a physical interaction that is blocked by overexpression of IRF-8, the natural repressor of IRF-1, and, in turn is released by overexpression of IRF-1. These data suggest a key role of IRF-1 in the early phase of viral replication and/or during viral reactivation from latency, when viral transactivators are absent or present at very low levels, and suggest that the interplay between IRF-1 and IRF-8 may play a key role in virus latency."
Doc No.727,9306,negative/unlabeled,8.450824,Medication costs associated with the care of HIV-infected patients.,"The treatment costs for human immunodeficiency virus (HIV)-infected patients continue to rise as patients survive longer because of advances in antiretroviral therapy and effective chemoprophylaxis. Medication costs per patient increase in proportion to progressive immunodeficiency. We retrospectively studied medication costs for 196 HIV-infected patients with stratification by CD4-lymphocyte count. Medication costs per patient-month were correlated with CD4-lymphocyte count (linear regression, r = -.53, P < 0.01), with higher costs associated with lower CD4 counts. The medication cost for patients with CD4 counts < 100 cells/mm3 averaged $1043 per month. Medication costs per patient increase with the development of each new opportunistic infection or other AIDS-associated condition. Costs can be expected to increase as new therapeutic agents are introduced, as treatment is initiated at earlier stages of HIV infection, and as more patients survive to the point of severe CD4-lymphocyte depletion."
Doc No.728,9943,negative/unlabeled,8.449378,T-cell receptor variable gene products and early HIV-1 infection.,"To assess the hypothesis that the human immunodeficiency virus (HIV) might mimic major histocompatibility complex (MHC) allodeterminants and interact with T-cell receptors (TCRs) of alloreactive T-cells, we have done a preliminary analysis of the range of alpha beta TCR gene products in 16 HIV-1-seropositive individuals with normal CD4 counts and in 16 healthy HIV-1-negative controls. Using a panel of monoclonal antibodies with a two-colour direct immunofluorescence method, we found a significant increase in the expression of the V beta 5.3 subfamily in the HIV-positive patient group compared with controls (p less than 0.01). Selected increase in expression of V beta sequences has been described in various autoimmune conditions and our findings raise the possibility that the immunopathological damage from HIV infection may be due to the induction of autoreactivity. If HIV does mimic MHC II, the normal immune response to the virus could represent an autoimmune process similar to graft-versus-host disease."
Doc No.729,1756,negative/unlabeled,8.447104,Human T-Lymphotropic Virus Type-1-Associated Myelopathy/Tropical Spastic Paraparesis: The First Case Report in Southeast Asia.,Human T-lymphotropic virus type-1 (HTLV-1) infection was diagnosed in a Thai patient with chronic progressive myelopathy. The phylogenetic tree of the ltr sequencing of HTLV-1 indicated that the virus belongs to the transcontinental genotype of the cosmopolitan subtype A. This is the first case report of HTLV-1-associated myelopathy in Southeast Asia. Awareness of HTLV-1 and related condition should be encouraged in this region and routine screening should be applied to blood donors.
Doc No.730,8068,negative/unlabeled,8.442551,Remarkable lethal G-to-A mutations in vif-proficient HIV-1 provirus by individual APOBEC3 proteins in humanized mice.,"Genomic hypermutation of RNA viruses, including human immunodeficiency virus type 1 (HIV-1), can be provoked by intrinsic and extrinsic pressures, which lead to the inhibition of viral replication and/or the progression of viral diversity. Human APOBEC3G was identified as an HIV-1 restriction factor, which edits nascent HIV-1 DNA by inducing G-to-A hypermutations and debilitates the infectivity of vif-deficient HIV-1. On the other hand, HIV-1 Vif protein has the robust potential to degrade APOBEC3G protein. Although subsequent investigations have revealed that lines of APOBEC3 family proteins have the capacity to mutate HIV-1 DNA, it remains unclear whether these endogenous APOBEC3s, including APOBEC3G, contribute to mutations of vif-proficient HIV-1 provirus in vivo and, if so, what is the significance of these mutations. In this study, we use a human hematopoietic stem cell-transplanted humanized mouse (NOG-hCD34 mouse) model and demonstrate the predominant accumulation of G-to-A mutations in vif-proficient HIV-1 provirus displaying characteristics of APOBEC3-mediated mutagenesis. Notably, the APOBEC3-associated G-to-A mutation of HIV-1 DNA that leads to the termination of translation was significantly observed. We further provide a novel insight suggesting that HIV-1 G-to-A hypermutation is independently induced by individual APOBEC3 proteins. In contrast to the prominent mutation in intracellular proviral DNA, viral RNA in plasma possessed fewer G-to-A mutations. Taken together, these results provide the evidence indicating that endogenous APOBEC3s are associated with G-to-A mutation of HIV-1 provirus in vivo, which can result in the abrogation of HIV-1 infection."
Doc No.731,9388,positive/labeled,8.440511,Hepatic compartmentalization of exhausted and regulatory cells in HIV/HCV-coinfected patients.,"Accelerated intrahepatic hepatitis C virus (HCV) pathogenesis is likely the result of dysregulation within both the innate and adaptive immune compartments, but the exact contribution of peripheral blood and liver lymphocyte subsets remains unclear. Prolonged activation and expansion of immunoregulatory cells have been thought to play a role. We determined immune cell subset frequency in contemporaneous liver and peripheral blood samples from chronic HCV-infected and HIV/HCV-coinfected individuals. Peripheral blood mononuclear cells (PBMC) and biopsy-derived liver-infiltrating lymphocytes from 26 HIV/HCV-coinfected, 10 chronic HCV-infected and 10 HIV-infected individuals were assessed for various subsets of T and B lymphocytes, dendritic cell, natural killer (NK) cell and NK T-cell frequency by flow cytometry. CD8(+) T cells expressing the exhaustion marker PD-1 were increased in HCV-infected individuals compared with uninfected individuals (P = 0.02), and HIV coinfection enhanced this effect (P = 0.005). In the liver, regulatory CD4(+) CD25(+) Foxp3(+) T cells, as well as CD4(+) CD25(+) PD1(+) T cells, were more frequent in HIV/HCV-coinfected than in HCV-monoinfected samples (P < 0.001). HCV was associated with increased regulatory T cells, PD-1(+) T cells and decreased memory B cells, regardless of HIV infection (P ≤ 0.005 for all). Low CD8(+) expression was observed only in PD-1(+) CD8(+) T cells from HCV-infected individuals and healthy controls (P = 0.002) and was associated with enhanced expansion of exhausted CD8(+) T cells when exposed in vitro to PHA or CMV peptides. In conclusion, in HIV/HCV coinfection, ongoing HCV replication is associated with increased regulatory and exhausted T cells in the periphery and liver that may impact control of HCV. Simultaneous characterization of liver and peripheral blood highlights the disproportionate intrahepatic compartmentalization of immunoregulatory T cells, which may contribute to establishment of chronicity and hepatic fibrogenesis in HIV coinfection."
Doc No.732,8837,negative/unlabeled,8.43958,Interleukin-10 inhibits initial reverse transcription of human immunodeficiency virus type 1 and mediates a virostatic latent state in primary blood-derived human macrophages in vitro.,"Interleukin-10 (IL-10), a product of T lymphocytes, B cells and macrophages, participates in Th-2 immune responses and modulates macrophage functions including possible interactions with pathogens. We have found that Chinese hamster ovary cell-derived human recombinant (hr) IL-10 inhibits human immunodeficiency virus type 1 strains Ada and Ba-L (HIV-1ADA and HIV-1Ba-L) replication in primary tissue culture-derived macrophages in a dose-dependent manner. Inhibition by IL-10 treatment (> 5 U/ml) was effective 72 h before or 24 h after infection and cytokine activity blocked by anti-hrIL-10 antibody (19F1), or lost after heat inactivation of IL-10. Viral production was measured by determining p24 and reverse transcriptase levels while reverse transcription kinetics for the long terminal repeat (LTR) and gag were assessed at timed intervals after infection and quantified by 32P end-labelling. IL-10 inhibited early steps of infection without modulating cell surface CD4+ levels. The onset of LTR reverse transcription was delayed by 4 to 8 h and the number of LTR transcripts was decreased by 77% at 24 h and by 87% 48 h after infection. IL-10 effects were reversible; after cytokine washout, cells treated before infection showed lower levels of virus compared with those treated after infection. IL-10 biological activity was confirmed in three virus-independent assays. These results demonstrate IL-10 decreases HIV-1 reverse transcription upon macrophage infection and subsequently mediates viral latency in vitro. Therefore, IL-10 may be involved in the effective control of HIV-1-infected macrophages in vivo."
Doc No.733,6517,positive/labeled,8.437813,Changes in CCR5 and CXCR4 expression and beta-chemokine production in HIV-1-infected patients treated with highly active antiretroviral therapy.,"The effect of highly active antiretroviral therapy (HAART) on the expression of CCR5 and CXCR4 HIV coreceptors and the production of the beta-chemokines regulated upon activation, normal T-cell expressed and secreted (RANTES), macrophage inflammatory protein (MIP)-1alpha, and MIP-1beta has been investigated in 30 HIV-1-infected individuals during 12-36 months of therapy. CCR5 expression was increased in both CD4 + and CD8 + subsets, whereas CXCR4 expression was upregulated only in CD4 + cells. CCR5 levels normalized during 36 months of therapy and positively correlated with the levels of memory, CD95 +, and HLA-DR + T cells. In contrast, the frequency of CXCR4-expressing cells was not significantly modified by HAART, although a downregulation was observed early after starting treatment. CXCR4 levels were significantly associated with the frequencies of naive T cells and negatively correlated with plasma viral load, CD95, and HLA-DR expression. An increased production of both spontaneous and lectin-induced RANTES, MIP-1alpha, and MIP-1beta was found at baseline in HIV-infected individuals. The spontaneous beta-chemokines production was not modified by 12 months of HAART, although a significant reduction was seen during the first months of therapy. A transient decrease of lectin-stimulated RANTES production was also observed, whereas the reduction of lectin-induced MIP-1alpha persisted for up to 12 months of therapy. In contrast, MIP-1beta secreted by phytohemagglutinin antigen-stimulated peripheral blood mononuclear cells progressively increased during HAART. In conclusion, our data indicate a normalization of CCR5 but not CXCR4 expression during suppressive therapy and changes in beta-chemokine production that may play a part in dictating the efficiency of viral infection and consequently the disease course."
Doc No.734,787,positive/labeled,8.436887,Prevalence of HIV type 1 drug resistance mutations in treatment-naïve and experienced patients from resource-limited settings with universal access to antiretroviral therapy: a survey in two small Brazilian cities.,"Concerns have been raised that universal availability of antiretroviral agents in resource-limited settings might lead to the emergence and spread of resistant strains. We present the largest survey on human immunodeficiency virus type 1 (HIV-1) resistance among treatment-naïve and experienced patients followed in small, relatively underprivileged cities in Brazil with universal availability to standard of care antiretroviral combinations. Samples were collected between 2004 and 2006 from 95 patients followed in the cities of Saquarema and Santo Antonio de Pádua, state of Rio de Janeiro. A proviral fragment encompassing protease and reverse transcriptase (RT) regions was generated and drug susceptibility level was inferred. Among 50 strains from drug-naïve subjects, one (2%) had intermediate-level resistance to RT inhibitors. Among 38 patients on therapy as of sampling, 28 (73.7%) had plasma viral load (PVL) below detection limit (26 of whom without evidence of resistance mutations) and 11 (28.9%) harbored strains with reduced susceptibility. Only two strains harbored both protease and RT inhibitor mutations. Among seven patients who were off-treatment as of sampling, two (28.5%) harbored strains with reduced susceptibility to RT inhibitors. The relatively high frequency of undetectable PVL among patients on treatment and the overall low prevalence of resistance-associated mutations are reassuring. Continued surveillance, however, is necessary."
Doc No.735,9732,positive/labeled,8.430556,Experiences and perceptions of patients with 100% adherence to highly active antiretroviral therapy: a qualitative study.,"A decade has passed since the introduction of highly active antiretroviral therapy (HAART) as standard of care for HIV/AIDS patients. The success of HAART is largely dependent on almost 100% adherence to it. In this study our primary aim was to understand from patients' own perspectives and experiences what resulted in them having 100% adherence to HAART. Thus, we purposefully recruited for in-depth interviews 10 participants (7 men and 3 women) with 100% adherence to HAART (>/=6 months previous to the interviews). All interviews were transcribed verbatim and analyzed by using Giorgi's phenomenological analysis approach. The following issues emerged from the analysis: readiness to go on HAART; HAART viewed as a life-line; maintenance of 100% adherence related with willingness to live longer and healthier; optimal ongoing patient-physician relationship, better coping and/or lack of perceived side effects; and improvements in clinical condition as well as in CD4 T-cells count and viral load reinforced the motivation to continue 100% adherence. The study findings should be helpful for health professionals caring for HIV-infected individuals on HAART."
Doc No.736,5704,negative/unlabeled,8.4270525,Contribution of recombination to the evolution of human immunodeficiency viruses expressing resistance to antiretroviral treatment.,"Viral recombination has been postulated to play two roles in the development of human immunodeficiency virus (HIV) resistance to antiretroviral drugs. First, recombination has the capacity to associate resistance mutations expressed by distinct viruses, thereby contributing to the development of viruses with improved drug resistance. In addition, recombination could preserve diversity in regions outside those subject to strong selective pressure. In this study, we sought direct evidence for the occurrence of these processes in vivo by evaluating clonal virus populations obtained from the same patient before and after a treatment change that, while unsuccessful in controlling viral replication, led to the emergence of viruses expressing a different profile of resistance mutations. Phylogenetic studies supported the conclusion that the genotype arising after the treatment change resulted from the emergence of recombinant viruses carrying previously existing resistance mutations in novel combinations, whereas alternative explanations, including convergent evolution, were not consistent with observed genotypic changes. Despite evidence for a strong loss of genetic diversity in genomic regions coding for the protease and reverse transcriptase, diversity in regions coding for Gag and envelope was considerably higher, and recombination between the emerging viruses expressing the new pattern of resistance mutations and viral quasispecies in the previously dominant population contributed to this preservation of diversity in the envelope gene. These findings emphasize that recombination can participate in the adaptation of HIV to changing selective pressure, both by generating novel combinations of resistance mutations and by maintaining diversity in genomic regions outside those implicated in a selective sweep."
Doc No.737,4999,positive/labeled,8.4266,Lamivudine-resistant HBV infection in HIV-positive patients receiving antiretroviral therapy in a public routine clinic in Cameroon.,"In Africa, most HIV-HBV-coinfected patients on antiretroviral therapy (ART) receive an anti-HBV lamivudine monotherapy that has been shown in northern countries to lead to frequent emergence of drug resistance. We assessed the HBV prevalence and the rate and pattern of lamivudine-resistant HBV mutations in Cameroonian HIV-infected, ART-treated patients."
Doc No.738,4440,negative/unlabeled,8.426443,Protective immune responses induced by a non-pathogenic simian/human immunodeficiency virus (SHIV) against a challenge of a pathogenic SHIV in monkeys.,"A simian/human immunodeficiency virus (SHIV)-NM3n containing the human nef, but not the monkey nef, and vpr genes of SIV was inoculated into two cynomolgus monkeys, resulting in systemic infection with a minimum level of transient virus load. In order to study the nature of immune responses associated with the prevention of a pathogenic SHIV, the SHIV-NM3n-inoculated monkeys and three naive monkeys were intravenously challenged with a pathogenic SHIV containing the envelope gene of HIV-1 89.6. After the heterologous virus challenge, all of the SHIV-NM3n-inoculated animals completely avoided the loss of CD4+ T lymphocytes in PBMC as well as lymphoid tissues compared to pathogenic SHIV-injected control animals. The inhibition of CD4+ cell depletion was associated with maintaining the proliferative response of helper T-cells against SIV p27 in the previously nonpathogenic virus-inoculated animals following the pathogenic virus challenge. Furthermore, the decline of CD28+ cells, the increase in CD95+ cells, and the enhancement of in vitro apoptosis in PBMC were inhibited in the non-pathogenic virus-inoculated animals. These results suggest that nonpathogenic SHIV-NM3n infection induces the protection of monkeys from heterologous pathogenic viruses that may be associated with blocking the change in immune responses and the cell loss induced by a pathogenic virus."
Doc No.739,3278,negative/unlabeled,8.42566,CD8(+) T cells in preventing HIV infection and disease.,"The complex interplay between the host immune response and HIV has been the subject of intense research over the last 25 years. HIV and simian immunodeficiency virus (SIV) CD8 T cells have been of particular interest since they were demonstrated to be temporally associated with reduction in virus load shortly following transmission. Here, we briefly review the phenotypic and functional properties of HIV-specific and SIV-specific CD8 T-cell subsets during HIV infection and consider the influence of viral variation with specific responses that are associated with disease progression or control. The development of an effective HIV/AIDS vaccine combined with existing successful prevention and treatment strategies is essential for preventing new infections. In the context of previous clinical HIV/AIDS vaccine trials, we consider the challenges faced by therapeutic and vaccine strategies designed to elicit effective HIV-specific CD8 T cells."
